date,country,position,streams,track_id,artists,artist_genres,duration,explicit,name
2018/07/19,bg,30,7301,3qN5qMTKyEEmiTZD38BNTT,['Drake'],"['canadian pop', 'toronto rap', 'canadian hip hop', 'hip hop', 'rap']",214466,True,I'm Upset
2018/07/05,global,13,25866250,285pBltuF7vW8TeWk8hdRR,['Juice WRLD'],"['chicago rap', 'melodic rap']",239835,True,Lucid Dreams
2018/05/17,nl,54,369118,1CMs5fZu0FYsYYz5wtBcsj,['Nielson'],"['dutch pop', 'dutch rock']",185684,False,Diamant
2020/02/20,vn,164,20206,40qyPyljksBEqlNw5sW37T,['Justin Bieber'],"['canadian pop', 'pop']",168200,False,Habitual
2020/10/08,in,70,362727,0TNB0RJsCi4WmeYtRqyAdt,"['Shooter Kahlon', 'Sidhu Moose Wala']","['punjabi hip hop', 'desi hip hop', 'punjabi pop', 'pakistani hip hop']",274666,False,Game
2022/05/26,cl,129,271496,4khWEpnaijN0G1x019Uzdr,['Morat'],"['colombian pop', 'latin pop']",216752,False,No Se Va
2018/05/31,ni,31,5679,7qiZfU4dY1lWllzX7mPBI3,['Ed Sheeran'],"['pop', 'uk pop']",233712,False,Shape of You
2015/12/03,it,161,40164,1i1rNVtxbE7rdFfpHuNq2j,['Jess Glynne'],"['pop', 'australian pop', 'uk pop', 'pop dance', 'dance pop', 'tropical house', 'post-teen pop']",227343,False,Hold My Hand
2020/01/09,pt,96,45841,2gMXnyrvIjhVBUZwvLZDMP,['Lewis Capaldi'],"['pop', 'uk pop']",215106,False,Before You Go
2016/10/20,nz,30,112127,12REd1n8PeiHHWOh066tpr,"['Flume', 'kai']","['australian dance', 'downtempo', 'australian electropop', 'australian indie', 'edm']",233337,True,Never Be Like You
2022/06/09,tr,151,381346,5jDtKz2JrYTvvU6b130S7g,['Oğuzhan Koç'],['turkish pop'],164690,False,Aşkın Mevsimi
2020/12/03,za,83,25958,61P7fkM3YBSTGCrLBUaWKM,['Musa Keys'],"['amapiano', 'south african pop', 'afro soul']",393430,False,Samarian Boy
2017/10/05,dk,131,71555,6kex4EBAj0WHXDKZMEJaaF,"['Jason Derulo', 'Nicki Minaj', 'Ty Dolla $ign']","['pop rap', 'queens hip hop', 'southern hip hop', 'pop', 'rap', 'hip pop', 'r&b', 'dance pop', 'edm', 'trap soul', 'trap', 'hip hop', 'post-teen pop']",216408,True,Swalla (feat. Nicki Minaj & Ty Dolla $ign)
2023/03/09,is,37,14093,6UN73IYd0hZxLi8wFPMQij,['Coi Leray'],"['trap queen', 'new jersey underground rap', 'rap']",139560,True,Players
2021/08/19,id,158,248874,07kS6GzBPkGUMmfgQUfMbE,['Elmatu'],['indonesian pop'],216655,False,Aku Yang Salah
2019/11/21,it,80,590659,45xyKCey4BM3fMeFEsF1Hp,"['Nashley', '2nd Roof']",['italian hip hop'],170196,True,Cenere
2015/03/15,fr,56,69306,7398yjipWAaoCGIl7ukaeX,['Milky Chance'],['german pop'],315693,False,Stolen Dance
2015/12/17,lt,132,2447,3c3XJ9P1BjOtmNXKvdVyHK,['Avicii'],"['pop rap', 'dance pop', 'pop dance', 'edm', 'pop']",206066,False,For A Better Day
2016/11/17,lt,111,2608,4oeaIftdpT3JuZLcCkKmVE,['The Weeknd'],"['canadian contemporary r&b', 'pop', 'canadian pop']",220306,False,False Alarm
2016/08/18,ni,120,1928,2q5VkfuJpCHJiFkMqNsenl,"['JENCARLOS', 'Ky-Mani Marley']","['reggae fusion', 'reggae', 'latin pop', 'modern reggae', 'roots reggae']",213479,False,Bajito
2016/04/07,nz,139,22372,0IM7W9Uj3tDepqO2Ey042W,['SIX60'],"['nz pop', 'nz reggae', 'pacific islands pop']",205729,False,Special
2019/11/07,sv,3,75525,4R8BJggjosTswLxtkw8V7P,"['Jhayco', 'J Balvin', 'Bad Bunny']","['reggaeton colombiano', 'reggaeton', 'trap latino']",309120,False,No Me Conoce - Remix
2019/12/05,tw,136,47497,6zH8Y1jVv8HCPMTjLZQO94,['Julia Wu'],"['chinese electropop', 'taiwan pop', 'mandopop']",268350,False,你是不是有點動心
2017/09/28,pl,108,45953,1yxgsra98r3qAtxqiGZPiX,['Travis Scott'],"['slap house', 'rap']",190677,False,BUTTERFLY EFFECT
2021/10/07,ie,188,39231,2tUBqZG2AbRi7Q0BIrVrEj,['Whitney Houston'],"['pop', 'dance pop', 'urban contemporary']",291293,False,I Wanna Dance with Somebody (Who Loves Me)
2019/05/09,cr,87,32113,5KawlOMHjWeUjQtnuRs22c,"['BTS', 'Halsey']","['pop', 'k-pop', 'indie poptimism', 'k-pop boy group', 'etherpop', 'electropop', 'dance pop']",229773,False,Boy With Luv (feat. Halsey)
2017/03/09,mt,145,1730,0r4SsYcwvd8URat6AS2m6f,['Zara Larsson'],"['swedish electropop', 'pop', 'scandipop', 'swedish pop', 'post-teen pop', 'pop dance', 'uk pop', 'electropop', 'dance pop', 'tropical house', 'edm']",201122,False,Lush Life
2018/02/15,mx,23,1270241,0MIcPSq9n2z5H8TAfEstri,"['Ozuna', 'J Balvin']","['puerto rican pop', 'trap latino', 'reggaeton colombiano', 'reggaeton']",200986,False,Quiero Repetir
2020/05/14,is,9,33531,5gsflOF6al9TCKzYWTW2fU,"['Huginn', 'Friðrik Dór']",['icelandic pop'],200145,False,Einn Tveir
2022/03/24,my,31,148798,7hU3IHwjX150XLoTVmjD0q,['LISA'],['k-pop'],168227,False,MONEY
2016/06/30,sg,116,25165,1oUb2nyyq0IWVj1nsuft0H,"['Cash Cash', 'Sofía Reyes']","['tropical house', 'pop edm', 'mexican pop', 'electro house', 'electropop', 'dance pop', 'electropowerpop', 'latin pop', 'pop dance', 'edm', 'pop']",219240,False,How to Love (feat. Sofia Reyes)
2016/03/10,ee,34,7060,4WjH9Bzt3kx7z8kl0awxh4,"['Major Lazer', 'MØ', 'DJ Snake']","['pop rap', 'pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electronic trap', 'electropop', 'dance pop', 'tropical house', 'edm']",176561,False,Lean On (feat. MØ & DJ Snake)
2017/06/08,gt,149,8436,75JFxkI2RXiU7L9VXzMkle,['Coldplay'],"['permanent wave', 'pop']",309600,False,The Scientist
2021/01/14,sk,169,10948,0LUq3vAp6LhLBr9kb4hqJG,"['Moja Reč', 'Tina', 'Separ']","['czech hip hop', 'czech pop', 'czsk hip hop', 'slovak hip hop']",253459,False,Srdce Plače
2019/10/31,ro,115,14976,3z9sZ9zl808RdH2KFanWca,"['Exploit', 'Zenk', 'UFO', 'Lil Nib', 'Tripp', 'Erik OG']",['romanian trap'],310000,True,Leila
2020/06/04,co,38,172147,0pgj4EzB1XRqgZemoMNG5D,"['Camilo', 'Evaluna Montaner']","['latin viral pop', 'reggaeton colombiano', 'pop venezolano', 'colombian pop']",182708,False,Por Primera Vez
2015/08/13,pa,85,3515,1neU3WI1TrSIoRBOQjGsUO,"['Zion & Lennox', 'Farruko', 'Yandel']","['trap latino', 'reggaeton flow', 'reggaeton', 'latin hip hop']",287173,False,Pierdo la Cabeza (Remix) [feat. Farruko & Yandel]
2018/03/29,be,136,34503,43ZyHQITOjhciSUUNPVRHc,['Lil Pump'],"['miami hip hop', 'viral rap', 'emo rap', 'trap', 'rap']",124055,True,Gucci Gang
2020/02/20,ar,180,197213,3p9UeIicVHsdEUBucLJqes,['Rodrigo Tapari'],['cumbia villera'],226783,False,Fue Difícil
2016/02/11,lt,84,3273,7F3yTO58U5UzDLx1YviUAF,['Lilas ir Innomine'],"['lithuanian pop', 'lithuanian hip hop']",189675,True,Viešbutis
2016/06/02,gb,91,345934,2Z8WuEywRWYTKe1NybPQEW,['Twenty One Pilots'],"['modern rock', 'rock']",214506,False,Ride
2021/01/14,cr,93,35389,5EbtodsuLbxrFDH6j5avVS,"['Camilo', 'Pablo Alborán']","['latin arena pop', 'spanish pop', 'latin pop', 'reggaeton colombiano', 'colombian pop']",188213,False,El Mismo Aire - con Pablo Alborán
2018/03/08,de,109,410577,4OQrGlPLEcugmbNS5J8xHF,['Fard'],"['deep german hip hop', 'german hip hop']",231693,True,Liebe macht blind
2015/11/12,sg,98,20590,7vs3JM90lKhp11av83WA5j,['Jay Chou'],"['taiwan pop', 'mandopop', 'zhongguo feng', 'c-pop']",289480,False,算什麼男人
2017/01/26,ec,5,108422,3QwBODjSEzelZyVjxPOHdq,"['Zion & Lennox', 'J Balvin']","['trap latino', 'reggaeton colombiano', 'latin hip hop', 'reggaeton']",209453,False,Otra vez (feat. J Balvin)
2020/01/30,sa,161,7632,44n97yHySt0Z9rqPaXgjCK,['Halsey'],"['dance pop', 'electropop', 'indie poptimism', 'etherpop', 'pop']",220540,False,Sorry
2022/10/06,ca,18,628106,3LtpKP5abr2qqjunvjlX5i,['Central Cee'],"['melodic drill', 'drill brasileiro']",97392,True,Doja
2016/11/10,dk,123,62867,7aV2mflaASUmGhCErm7kBO,"['Nevada', 'Mark Morrison', 'Fetty Wap']","['eurodance', 'pop rap', 'southern hip hop', 'pop', 'new jersey rap', 'british soul', 'dance pop', 'trap', 'rap']",167038,False,The Mack
2016/09/01,bo,175,3120,2Jc7HvYOmWQLlMYkqc7edC,['Maluma'],"['reggaeton colombiano', 'trap latino', 'reggaeton']",181266,False,El Perdedor - X Version
2023/02/23,it,12,2362625,7EZcLhi3EhKMb408cHOQOU,"['Colapesce', 'Dimartino']","['italian alternative', 'indie siciliano', 'italian indie pop']",209803,False,Splash
2018/11/01,se,179,126076,77xHMcAvzgm9n5FQtNpHlN,['Laleh'],['swedish pop'],214887,False,Bara Få Va Mig Själv
2020/04/16,sv,50,27894,466cKvZn1j45IpxDdYZqdA,['Drake'],"['canadian pop', 'toronto rap', 'canadian hip hop', 'hip hop', 'rap']",247058,True,Toosie Slide
2022/09/08,sg,180,49325,161DnLWsx1i3u1JT05lzqU,['Bruno Mars'],"['dance pop', 'pop']",217866,False,Talking to the Moon
2022/04/14,cr,108,40059,5jzEwSyyymBlf1fa1o39T2,"['Mora', 'Jhayco']","['trap latino', 'reggaeton']",193636,True,512
2015/10/22,pe,89,16920,6kwAbEjseqBob48jCus7Sz,['Sia'],"['dance pop', 'australian dance', 'pop', 'australian pop']",257200,False,Elastic Heart
2013/11/10,es,10,206296,7DFNE7NO0raLIUbgzY2rzm,['Passenger'],"['neo mellow', 'folk-pop']",252866,False,Let Her Go
2019/02/28,dk,29,188104,0VWTSWZVask2dSMShSphvM,['MellemFingaMuzik'],"['danish pop', 'danish hip hop']",209265,False,JUNGLE
2015/02/15,py,29,3715,71ywEs45ClmTNRiaJ7YEsr,['Maroon 5'],['pop'],189973,False,Maps
2017/12/07,jp,9,97089,32DGGj6KlNuBr6WaqRxpxi,['Charlie Puth'],"['dance pop', 'viral pop', 'pop']",198237,False,How Long
2017/03/30,it,49,243162,5hYTyyh2odQKphUbMqc5gN,['Alessia Cara'],"['pop', 'canadian pop', 'canadian contemporary r&b', 'uk pop', 'electropop', 'dance pop', 'post-teen pop']",175517,False,"How Far I'll Go - From ""Moana"""
2015/06/04,pt,156,2866,7pYfyrMNPn3wtoCyqcTVoI,"['Maroon 5', 'Christina Aguilera']","['pop', 'dance pop', 'post-teen pop']",201493,False,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance"
2015/11/26,no,45,183104,0r4SsYcwvd8URat6AS2m6f,['Zara Larsson'],"['swedish electropop', 'pop', 'scandipop', 'swedish pop', 'post-teen pop', 'pop dance', 'uk pop', 'electropop', 'dance pop', 'tropical house', 'edm']",201122,False,Lush Life
2014/12/07,nz,57,21484,7BFI9QZPQKgYuR2HhDgwbG,['Lorde'],"['pop', 'yakut pop', 'nz pop', 'art pop', 'metropopolis']",190185,False,Royals
2021/10/28,gr,21,114056,6yOg1Tt1ELOWseyPg2vEos,"['Trannos', 'Stanley']","['greek drill', 'greek trap']",144500,True,COCO
2015/05/14,nl,55,138666,2d8JP84HNLKhmd6IYOoupQ,['Fetty Wap'],"['pop rap', 'southern hip hop', 'pop', 'new jersey rap', 'dance pop', 'trap', 'rap']",222093,True,Trap Queen
2016/06/30,gr,125,3101,6Ep6BzIOB9tz3P4sWqiiAB,['Imagine Dragons'],"['modern rock', 'rock']",186813,False,Radioactive
2018/07/12,il,185,6609,2tpWsVSb9UEmDRxAl1zhX1,['OneRepublic'],"['piano rock', 'pop']",257266,False,Counting Stars
2023/02/09,ar,83,569650,5qP24CrDI0rmY5zwRvUfzU,['Quevedo'],['rap canario'],171428,False,AHORA QUÉ
2022/02/10,ie,35,97034,1SOClUWhOi8vHZYMz3GluK,['Jaymes Young'],"['modern rock', 'pop', 'uk pop']",237720,False,inf
2016/05/05,ca,61,156359,13HVjjWUZFaWilh2QUJKsP,['James Bay'],"['neo mellow', 'pop', 'uk pop']",260533,False,Let It Go
2015/09/03,pl,51,35476,3D0E9oVbTGMmo3SSAAvXdj,['Taco Hemingway'],"['polish trap', 'polish hip hop']",250853,True,Następna stacja
2022/09/01,sv,71,44086,5fhcuVxuBWfgNXGuyAtLmr,"['Piso 21', 'Manuel Turizo']","['reggaeton', 'latin pop', 'reggaeton colombiano', 'colombian pop', 'trap latino']",212304,False,Los Cachos
2020/08/06,ie,36,105870,0OGNtqKkjI7FCE9HZ4Khgo,['Dermot Kennedy'],"['irish pop', 'pop', 'uk pop', 'folk-pop']",206960,False,Power Over Me
2021/09/02,pt,114,50272,20RGQHWvqyyacpuxMBeLsZ,"['El Taiger', 'DJ Conds']",['cubaton'],237900,False,La Historia
2015/11/19,hk,73,12996,32OlwWuMpZ6b0aN2RZOeMS,"['Mark Ronson', 'Bruno Mars']","['dance pop', 'pop', 'uk pop']",269666,True,Uptown Funk (feat. Bruno Mars)
2021/07/15,ma,145,14724,05TZvIBb07gDxMw1PQdFhX,"['ElGrandeToto', 'Farid Bang']","['rap maroc', 'arabic hip hop', 'moroccan pop', 'german hip hop']",232480,True,La Paille (feat. Farid Bang)
2019/07/11,hn,144,7592,2VxeLyX666F8uXCJ0dZF8B,"['Lady Gaga', 'Bradley Cooper']","['art pop', 'dance pop', 'pop', 'hollywood']",215733,False,Shallow
2017/03/23,ph,70,295724,2PcbtMoqOlGSzOfyJlkB06,['Juris'],['opm'],250803,False,Your Love - Dolce Amore Teleserye Theme
2020/10/29,pl,37,279300,4y4spB9m0Q6026KfkAvy9Q,"['Justin Bieber', 'benny blanco']","['pop rap', 'pop', 'canadian pop', 'electropop', 'dance pop', 'edm']",149297,True,Lonely (with benny blanco)
2022/11/03,es,164,355385,4HYDUMY0xSpeBr0AMY9cUz,"['Jay Wheeler', 'DJ Nelson', 'Myke Towers']","['trap latino', 'reggaeton flow', 'latin hip hop', 'reggaeton']",219048,False,La Curiosidad
2019/05/09,gr,111,10322,51NFxnQvaosfDDutk0tams,['Billie Eilish'],"['art pop', 'pop', 'electropop']",179172,False,bellyache
2017/03/30,cl,6,676894,3AEZUABDXNtecAOSC1qTfo,['CNCO'],"['boy band', 'reggaeton', 'latin pop']",222560,False,Reggaetón Lento (Bailemos)
2013/06/23,nz,25,22136,6yraFyhgbavO2amB2lhpfi,"['Rudimental', 'Ella Eyre']","['pop', 'uk pop', 'uk dance', 'edm', 'post-teen pop', 'uk funky', 'pop dance', 'house', 'tropical house', 'dance pop']",292586,False,Waiting All Night (feat. Ella Eyre)
2016/10/06,nz,22,124013,0azC730Exh71aQlOt9Zj3y,"['Calvin Harris', 'Rihanna']","['pop', 'urban contemporary', 'barbadian pop', 'progressive house', 'electro house', 'house', 'uk dance', 'dance pop', 'edm']",222160,False,This Is What You Came For
2017/03/09,cl,121,92219,1cG0umU5TKStygKsPFZ9pY,"['Robin Schulz', 'David Guetta', 'Cheat Codes']","['pop', 'german dance', 'pop edm', 'big room', 'uk pop', 'post-teen pop', 'pop dance', 'deep house', 'electro house', 'electropop', 'dance pop', 'tropical house', 'deep euro house', 'edm']",191379,False,Shed a Light
2022/03/24,th,153,61545,3v5g7khNHS9726iyuI1iUs,['PURPEECH'],['thai pop'],317656,False,หากจะเพียงขอ(Sincare)
2016/09/15,pa,25,17313,1CUVN2kn7mW5FjkqXTR2W1,"['Jonas Blue', 'JP Cooper']","['neo mellow', 'pop', 'uk pop', 'pop dance', 'uk dance', 'dance pop', 'tropical house', 'edm']",196613,False,Perfect Strangers
2013/11/17,ee,9,3148,352zfYbDFG8sxkmOAhVeuj,"['Calvin Harris', 'Alesso', 'Hurts']","['house', 'tropical house', 'neo-synthpop', 'dance pop', 'pop dance', 'metropopolis', 'edm', 'uk dance', 'electro house', 'progressive house', 'pop']",184373,False,Under Control (feat. Hurts)
2021/02/11,uy,57,31663,5xlxSHnvXwT66JWYwDkEFE,['MYA'],"['pop argentino', 'latin pop']",185142,False,2:50
2019/10/10,be,104,53017,6XHVuErjQ4XNm6nDPVCxVX,"['Chris Brown', 'Drake']","['pop', 'canadian pop', 'toronto rap', 'r&b', 'canadian hip hop', 'dance pop', 'hip hop', 'rap']",260640,True,No Guidance (feat. Drake)
2022/02/03,gr,4,377012,5kkfi60K9OQkXtn3Q6XNHD,['SNIK'],"['greek hip hop', 'greek trap']",166956,True,Rihanna
2022/09/08,au,36,516499,59nOXPmaKlBfGMDeOVGrIK,"['Future', 'Drake', 'Tems']","['southern hip hop', 'alte', 'canadian pop', 'nigerian pop', 'toronto rap', 'afro r&b', 'r&b', 'canadian hip hop', 'atl hip hop', 'trap', 'hip hop', 'rap']",189893,True,WAIT FOR U (feat. Drake & Tems)
2020/05/28,th,104,70492,39Yp9wwQiSRIDOvrVg7mbk,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']","['slap house', 'ohio hip hop', 'hip hop', 'rap']",165977,True,THE SCOTTS
2022/06/30,ni,59,19240,5gflgO9EPbIBf16n5TKnQS,['Zion & Lennox'],"['trap latino', 'latin hip hop', 'reggaeton']",232019,False,Yo Voy (feat. Daddy Yankee)
2017/05/04,tr,62,72342,1isXZIWmVh3jTOKLpTxr0v,['Sezen Aksu'],['turkish pop'],238775,False,Canımsın Sen
2017/04/13,ie,10,190820,5Ohxk2dO5COHF1krpoPigN,['Harry Styles'],['pop'],340706,False,Sign of the Times
2019/12/19,fr,183,289523,7oxSh7uiB74lWGVIv2Qtlm,"['Bramsito', 'Booba']","['rap conscient', 'rap francais', 'francoton', 'french hip hop', 'pop urbaine', 'old school rap francais']",216325,True,Sale mood
2015/01/11,ec,115,5469,5k31cAfP8yymw8v0AYQIjr,['American Authors'],"['indie poptimism', 'modern rock', 'pop rock']",194000,False,Best Day Of My Life
2015/06/04,pt,91,7301,5PaqFdIb4vspKAmpCqDuzz,['Nico & Vinz'],['pop rap'],249520,False,Am I Wrong
2017/02/09,mt,123,1701,3cNjgVBKTJ1SvKhunrCdVy,['Joel Adams'],"['pop soul', 'australian pop']",210580,False,Please Don't Go
2020/10/01,ph,114,242538,4llK75pXNWZz6KAho2Gp16,['Maroon 5'],['pop'],259453,False,She Will Be Loved - Radio Mix
2017/08/17,dk,22,272874,4c2W3VKsOFoIg2SFaO6DY5,['Rita Ora'],"['pop rap', 'pop', 'uk pop', 'post-teen pop', 'electropop', 'dance pop', 'tropical house', 'edm']",180757,False,Your Song
2022/05/26,pl,105,277146,1zwuT3oMcSs6Bo1uBQMRtq,"['Kacperczyk', 'Julia Wieniawa']","['polish alternative', 'polish pop']",185320,False,Sebiksy
2020/06/25,sk,160,10679,3nrxsQEntBXdY5JoqA39ES,['Michele Morrone'],[],177946,False,Hard For Me
2020/03/19,ro,178,14075,0bMbDctzMmTyK2j74j3nF3,"['Alan Walker', 'Ava Max']","['dance pop', 'pop', 'electro house']",179052,False,"Alone, Pt. II"
2015/08/06,nz,159,15804,4S7YHmlWwfwArgd8LfSPud,['A$AP Rocky'],"['hip hop', 'east coast hip hop', 'rap']",238306,True,L$D
2022/08/04,tw,168,48448,5zFglKYiknIxks8geR8rcL,"['Maroon 5', 'Megan Thee Stallion']","['pop', 'dance pop', 'houston rap', 'trap queen', 'rap']",227395,False,Beautiful Mistakes (feat. Megan Thee Stallion)
2016/10/20,global,163,2490682,4PdJSsESm34djLfBde9Pr2,"['David Guetta', 'Cedric Gervais', 'Chris Willis']","['pop', 'dance pop', 'electro house', 'edm', 'house', 'big room', 'pop dance']",197647,False,Would I Lie to You - Radio Edit
2018/01/25,se,100,179640,0afhq8XCExXpqazXczTSve,['Ed Sheeran'],"['pop', 'uk pop']",170826,False,Galway Girl
2020/07/02,uy,98,16710,0RDgqtvOHLwcI6yz9bjsZV,"['Rich Music LTD', 'Sech', 'Dalex', 'Justin Quiles', 'Lenny Tavárez', 'Feid']","['latin hip hop', 'reggaeton', 'trap argentino', 'panamanian pop', 'reggaeton colombiano', 'reggaeton flow', 'r&b en espanol', 'trap latino', 'colombian pop', 'pop reggaeton']",218586,True,Perreo en La Luna
2018/11/01,cl,126,172933,5hcisvFMidkMJlElTO9Qmw,"['Bad Bunny', 'Prince Royce', 'J Balvin', 'Mambo Kingz', 'DJ Luian']","['reggaeton flow', 'trap latino', 'latin hip hop', 'reggaeton', 'latin pop', 'reggaeton colombiano', 'bachata']",297485,False,Sensualidad
2021/09/30,no,117,80688,2VxeLyX666F8uXCJ0dZF8B,"['Lady Gaga', 'Bradley Cooper']","['art pop', 'dance pop', 'pop', 'hollywood']",215733,False,Shallow
2018/09/20,py,171,10603,2OxUtaKYeahAGNaBiahXtR,"['Farruko', 'Lary Over', 'Bad Bunny']","['trap latino', 'reggaeton flow', 'latin hip hop', 'reggaeton']",331413,True,Diabla - Official Remix
2020/09/03,es,133,328730,27ycaQnQAxaPiyeg3nr2aB,['Miley Cyrus'],"['dance pop', 'pop', 'post-teen pop']",223279,False,Midnight Sky
2015/12/17,ec,121,8860,4AVZCNaah9O1jS55FepvUx,['Alkilados'],"['latin pop', 'reggaeton', 'trap latino', 'colombian pop', 'ecuadorian pop', 'reggaeton colombiano']",208546,False,Me Ignoras
2015/05/28,au,138,34384,3keUgTGEoZJt0QkzTB6kHg,"['Nicki Minaj', 'Drake', 'Lil Wayne']","['queens hip hop', 'pop rap', 'pop', 'canadian pop', 'toronto rap', 'hip pop', 'canadian hip hop', 'dance pop', 'new orleans rap', 'trap', 'hip hop', 'rap']",219226,True,Truffle Butter
2021/08/12,lu,189,2761,21jGcNKet2qwijlDFuPiPb,['Post Malone'],"['melodic rap', 'dfw rap', 'rap']",215280,False,Circles
2016/05/05,dk,50,205531,7gBj0VgcuAgkXkiRRYvSmK,"['Kygo', 'Maty Noyes']","['pop', 'indie poptimism', 'indie electropop', 'alt z', 'pop dance', 'electropop', 'tropical house', 'edm']",239465,False,Stay (feat. Maty Noyes)
2019/08/01,pl,30,301679,3M9Apu4OZfylLTFKvgEtKa,"['Tiësto', 'Jonas Blue', 'Rita Ora']","['house', 'pop rap', 'tropical house', 'slap house', 'dance pop', 'electropop', 'pop dance', 'brostep', 'uk pop', 'edm', 'uk dance', 'dutch edm', 'big room', 'post-teen pop', 'trance', 'pop']",198995,False,Ritual
2020/02/13,il,195,18734,3Cde8b7yb2aackAemL2nS8,['Idan Amedi'],['israeli pop'],215573,False,בזמן האחרון
2019/07/25,do,21,46533,7MRU4vOkywuhZ9kbFiPuiu,"['Daddy Yankee', 'Wisin & Yandel']","['trap latino', 'electro latino', 'latin hip hop', 'reggaeton']",241880,False,Si Supieras
2021/12/16,ca,13,927051,0lizgQ7Qw35od7CYaoMBZb,['Ariana Grande'],"['dance pop', 'pop']",204093,False,Santa Tell Me
2016/09/22,cz,67,12862,6OZh916QF8XNunWaP97WEZ,"['Jonas Blue', 'Dakota']","['pop', 'uk pop', 'pop dance', 'uk dance', 'dance pop', 'tropical house', 'edm']",212424,False,Fast Car
2021/04/22,cz,145,33405,0AUyNF6iFxMNQsNx2nhtrw,['grandson'],"['rock', 'modern alternative rock', 'modern rock']",216720,False,Blood // Water
2020/04/30,hn,24,35526,4R8BJggjosTswLxtkw8V7P,"['Jhayco', 'J Balvin', 'Bad Bunny']","['reggaeton colombiano', 'reggaeton', 'trap latino']",309120,False,No Me Conoce - Remix
2015/10/22,gt,181,2759,5NQbUaeTEOGdD6hHcre0dZ,"['Fetty Wap', 'Remy Boyz']","['pop rap', 'southern hip hop', 'pop', 'new jersey rap', 'dance pop', 'trap', 'rap']",196693,True,679 (feat. Remy Boyz)
2018/08/02,mt,3,15239,2E124GmJRnBJuXbTb4cPUB,"['6ix9ine', 'Nicki Minaj', 'Murda Beatz']","['queens hip hop', 'pop', 'canadian trap', 'hip pop', 'emo rap', 'canadian hip hop', 'dance pop', 'trap', 'rap']",179404,True,FEFE (feat. Nicki Minaj & Murda Beatz)
2022/04/21,pa,45,30019,1HhNoOuqm1a5MXYEgAFl8o,"['Imagine Dragons', 'JID', 'Arcane', 'League of Legends']","['speedrun', 'modern rock', 'video game music', 'rock', 'hip hop', 'rap']",173381,False,Enemy (with JID) - from the series Arcane League of Legends
2018/12/06,mx,134,446251,40hjNYfeyudUJU3QHGW0t1,"['Lenin Ramírez', 'T3R Elemento']","['corrido', 'musica mexicana', 'sierreno', 'norteno', 'sad sierreno', 'corridos tumbados', 'nueva musica mexicana']",243460,True,Rolling One
2018/05/17,pa,52,16217,2iCOdoyDmWG3hWkbtH1KB2,"['Natti Natasha', 'Bad Bunny']","['reggaeton', 'latin hip hop', 'latin pop', 'rap latina', 'trap latino']",225520,False,Amantes de una Noche
2018/04/19,ie,191,31777,3m660poUr1chesgkkjQM7P,['Demi Lovato'],"['uk pop', 'dance pop', 'pop', 'post-teen pop']",203760,True,Sorry Not Sorry
2022/09/22,lv,44,13563,3HsWEpUnpzEITFJnbTyLTM,"['Singapūras Satīns', 'A-Europa']","['latvian pop', 'latvian hip hop']",204255,True,Uz Seen
2015/05/21,fr,59,74776,07nH4ifBxUB4lZcsf44Brn,"['Calvin Harris', 'John Newman']","['pop', 'progressive house', 'electro house', 'house', 'uk dance', 'dance pop', 'edm']",212960,False,Blame (feat. John Newman)
2019/06/06,do,34,33769,2swZ0X1njeU32SNJeBKIfW,['Aventura'],"['bachata', 'latin hip hop', 'tropical', 'bachata dominicana', 'latin pop', 'trap latino']",256440,False,Inmortal
